Michigan State Spartans,Big Ten Conference
0,11/12/2022,Sat,vs.,Rutgers Scarlet Knights,W,27,21
0,11/13/2022,Sun,BYE,,,,
0,11/14/2022,Mon,BYE,,,,
0,11/15/2022,Tue,BYE,,,,
0,11/16/2022,Wed,BYE,,,,
0,11/17/2022,Thu,BYE,,,,
0,11/18/2022,Fri,BYE,,,,
0,11/19/2022,Sat,vs.,Indiana Hoosiers,L,31,39
0,11/20/2022,Sun,BYE,,,,
0,11/21/2022,Mon,BYE,,,,
0,11/22/2022,Tue,BYE,,,,
0,11/23/2022,Wed,BYE,,,,
0,11/24/2022,Thu,BYE,,,,
0,11/25/2022,Fri,BYE,,,,
0,11/26/2022,Sat,@,Penn State Nittany Lions,L,16,35
0,11/27/2022,Sun,BYE,,,,
0,11/28/2022,Mon,BYE,,,,
0,11/29/2022,Tue,BYE,,,,
0,11/30/2022,Wed,BYE,,,,
0,12/01/2022,Thu,BYE,,,,
0,12/02/2022,Fri,BYE,,,,
0,12/03/2022,Sat,BYE,,,,
0,12/04/2022,Sun,BYE,,,,
0,12/05/2022,Mon,BYE,,,,
0,12/06/2022,Tue,BYE,,,,
0,12/07/2022,Wed,BYE,,,,
0,12/08/2022,Thu,BYE,,,,
0,12/09/2022,Fri,BYE,,,,
0,12/10/2022,Sat,BYE,,,,
0,12/11/2022,Sun,BYE,,,,
0,12/12/2022,Mon,BYE,,,,
0,12/13/2022,Tue,BYE,,,,
0,12/14/2022,Wed,BYE,,,,
0,12/15/2022,Thu,BYE,,,,
0,12/16/2022,Fri,BYE,,,,
0,12/17/2022,Sat,BYE,,,,
0,12/18/2022,Sun,BYE,,,,
0,12/19/2022,Mon,BYE,,,,
0,12/20/2022,Tue,BYE,,,,
0,12/21/2022,Wed,BYE,,,,
0,12/22/2022,Thu,BYE,,,,
0,12/23/2022,Fri,BYE,,,,
0,12/24/2022,Sat,BYE,,,,
0,12/25/2022,Sun,BYE,,,,
0,12/26/2022,Mon,BYE,,,,
0,12/27/2022,Tue,BYE,,,,
0,12/28/2022,Wed,BYE,,,,
0,12/29/2022,Thu,BYE,,,,
0,12/30/2022,Fri,BYE,,,,
0,12/31/2022,Sat,BYE,,,,
0,01/01/2023,Sun,BYE,,,,
0,01/02/2023,Mon,BYE,,,,
0,01/03/2023,Tue,BYE,,,,
0,01/04/2023,Wed,BYE,,,,
0,01/05/2023,Thu,BYE,,,,
0,01/06/2023,Fri,BYE,,,,
0,01/07/2023,Sat,BYE,,,,
0,01/08/2023,Sun,BYE,,,,
0,01/09/2023,Mon,BYE,,,,
0,01/10/2023,Tue,BYE,,,,
,,,,,,
Washington State Cougars,Pacific 12 Conference
0,08/27/2022,Sat,BYE,,,,
0,08/28/2022,Sun,BYE,,,,
0,08/29/2022,Mon,BYE,,,,
0,08/30/2022,Tue,BYE,,,,
0,08/31/2022,Wed,BYE,,,,
0,09/01/2022,Thu,BYE,,,,
0,09/02/2022,Fri,BYE,,,,
0,09/03/2022,Sat,vs.,Idaho Vandals,W,24,17
0,09/04/2022,Sun,BYE,,,,
0,09/05/2022,Mon,BYE,,,,
0,09/06/2022,Tue,BYE,,,,
0,09/07/2022,Wed,BYE,,,,
0,09/08/2022,Thu,BYE,,,,
0,09/09/2022,Fri,BYE,,,,
0,09/10/2022,Sat,@,Wisconsin Badgers,W,17,14
0,09/11/2022,Sun,BYE,,,,
0,09/12/2022,Mon,BYE,,,,
0,09/13/2022,Tue,BYE,,,,
0,09/14/2022,Wed,BYE,,,,
0,09/15/2022,Thu,BYE,,,,
0,09/16/2022,Fri,BYE,,,,
0,09/17/2022,Sat,vs.,Colorado State Rams,W,38,7
0,09/18/2022,Sun,BYE,,,,
0,09/19/2022,Mon,BYE,,,,
0,09/20/2022,Tue,BYE,,,,
0,09/21/2022,Wed,BYE,,,,
0,09/22/2022,Thu,BYE,,,,
0,09/23/2022,Fri,BYE,,,,
0,09/24/2022,Sat,vs.,Oregon Ducks,L,41,44
0,09/25/2022,Sun,BYE,,,,
0,09/26/2022,Mon,BYE,,,,
0,09/27/2022,Tue,BYE,,,,
0,09/28/2022,Wed,BYE,,,,
0,09/29/2022,Thu,BYE,,,,
0,09/30/2022,Fri,BYE,,,,
0,10/01/2022,Sat,vs.,California Golden Bears,W,28,9
0,10/02/2022,Sun,BYE,,,,
0,10/03/2022,Mon,BYE,,,,
0,10/04/2022,Tue,BYE,,,,
0,10/05/2022,Wed,BYE,,,,
0,10/06/2022,Thu,BYE,,,,
0,10/07/2022,Fri,BYE,,,,
0,10/08/2022,Sat,@,USC Trojans,L,14,30
0,10/09/2022,Sun,BYE,,,,
0,10/10/2022,Mon,BYE,,,,
0,10/11/2022,Tue,BYE,,,,
0,10/12/2022,Wed,BYE,,,,
0,10/13/2022,Thu,BYE,,,,
0,10/14/2022,Fri,BYE,,,,
0,10/15/2022,Sat,@,Oregon State Beavers,L,10,24
0,10/16/2022,Sun,BYE,,,,
0,10/17/2022,Mon,BYE,,,,
0,10/18/2022,Tue,BYE,,,,
0,10/19/2022,Wed,BYE,,,,
0,10/20/2022,Thu,BYE,,,,
0,10/21/2022,Fri,BYE,,,,
0,10/22/2022,Sat,BYE,,,,
0,10/23/2022,Sun,BYE,,,,
0,10/24/2022,Mon,BYE,,,,
0,10/25/2022,Tue,BYE,,,,
0,10/26/2022,Wed,BYE,,,,
0,10/27/2022,Thu,vs.,Utah Utes,L,17,21
0,10/28/2022,Fri,BYE,,,,
0,10/29/2022,Sat,BYE,,,,
0,10/30/2022,Sun,BYE,,,,
0,10/31/2022,Mon,BYE,,,,
0,11/01/2022,Tue,BYE,,,,
0,11/02/2022,Wed,BYE,,,,
0,11/03/2022,Thu,BYE,,,,
0,11/04/2022,Fri,BYE,,,,
0,11/05/2022,Sat,@,Stanford Cardinal,W,52,14
0,11/06/2022,Sun,BYE,,,,
0,11/07/2022,Mon,BYE,,,,
0,11/08/2022,Tue,BYE,,,,
0,11/09/2022,Wed,BYE,,,,
0,11/10/2022,Thu,BYE,,,,
0,11/11/2022,Fri,BYE,,,,
0,11/12/2022,Sat,vs.,Arizona State Sun Devils,W,28,18
0,11/13/2022,Sun,BYE,,,,
0,11/14/2022,Mon,BYE,,,,
0,11/15/2022,Tue,BYE,,,,
0,11/16/2022,Wed,BYE,,,,
0,11/17/2022,Thu,BYE,,,,
0,11/18/2022,Fri,BYE,,,,
0,11/19/2022,Sat,@,Arizona Wildcats,W,31,20
0,11/20/2022,Sun,BYE,,,,
0,11/21/2022,Mon,BYE,,,,
0,11/22/2022,Tue,BYE,,,,
0,11/23/2022,Wed,BYE,,,,
0,11/24/2022,Thu,BYE,,,,
0,11/25/2022,Fri,BYE,,,,
0,11/26/2022,Sat,vs.,Washington Huskies,L,33,51
0,11/27/2022,Sun,BYE,,,,
0,11/28/2022,Mon,BYE,,,,
0,11/29/2022,Tue,BYE,,,,
0,11/30/2022,Wed,BYE,,,,
0,12/01/2022,Thu,BYE,,,,
0,12/02/2022,Fri,BYE,,,,
0,12/03/2022,Sat,BYE,,,,
0,12/04/2022,Sun,BYE,,,,
0,12/05/2022,Mon,BYE,,,,
0,12/06/2022,Tue,BYE,,,,
0,12/07/2022,Wed,BYE,,,,
0,12/08/2022,Thu,BYE,,,,
0,12/09/2022,Fri,BYE,,,,
0,12/10/2022,Sat,BYE,,,,
0,12/11/2022,Sun,BYE,,,,
0,12/12/2022,Mon,BYE,,,,
0,12/13/2022,Tue,BYE,,,,
0,12/14/2022,Wed,BYE,,,,
0,12/15/2022,Thu,BYE,,,,
0,12/16/2022,Fri,BYE,,,,
0,12/17/2022,Sat,N,Fresno State Bulldogs,L,6,29
0,12/18/2022,Sun,BYE,,,,
0,12/19/2022,Mon,BYE,,,,
0,12/20/2022,Tue,BYE,,,,
0,12/21/2022,Wed,BYE,,,,
0,12/22/2022,Thu,BYE,,,,
0,12/23/2022,Fri,BYE,,,,
0,12/24/2022,Sat,BYE,,,,
0,12/25/2022,Sun,BYE,,,,
0,12/26/2022,Mon,BYE,,,,
0,12/27/2022,Tue,BYE,,,,
0,12/28/2022,Wed,BYE,,,,
0,12/29/2022,Thu,BYE,,,,
0,12/30/2022,Fri,BYE,,,,
0,12/31/2022,Sat,BYE,,,,
0,01/01/2023,Sun,BYE,,,,
0,01/02/2023,Mon,BYE,,,,
0,01/03/2023,Tue,BYE,,,,
0,01/04/2023,Wed,BYE,,,,
0,01/05/2023,Thu,BYE,,,,
0,01/06/2023,Fri,BYE,,,,
0,01/07/2023,Sat,BYE,,,,
0,01/08/2023,Sun,BYE,,,,
0,01/09/2023,Mon,BYE,,,,
0,01/10/2023,Tue,BYE,,,,
,,,,,,
Memphis Tigers,American Athletic Conference
0,08/27/2022,Sat,BYE,,,,
0,08/28/2022,Sun,BYE,,,,
0,08/29/2022,Mon,BYE,,,,
0,08/30/2022,Tue,BYE,,,,
0,08/31/2022,Wed,BYE,,,,
0,09/01/2022,Thu,BYE,,,,
0,09/02/2022,Fri,BYE,,,,
0,09/03/2022,Sat,@,Mississippi State Bulldogs,L,23,49
0,09/04/2022,Sun,BYE,,,,
0,09/05/2022,Mon,BYE,,,,
0,09/06/2022,Tue,BYE,,,,
0,09/07/2022,Wed,BYE,,,,
0,09/08/2022,Thu,BYE,,,,
0,09/09/2022,Fri,BYE,,,,
0,09/10/2022,Sat,@,Navy Midshipmen,W,37,13
0,09/11/2022,Sun,BYE,,,,
0,09/12/2022,Mon,BYE,,,,
0,09/13/2022,Tue,BYE,,,,
0,09/14/2022,Wed,BYE,,,,
0,09/15/2022,Thu,BYE,,,,
0,09/16/2022,Fri,BYE,,,,
0,09/17/2022,Sat,vs.,Arkansas State Red Wolves,W,44,32
0,09/18/2022,Sun,BYE,,,,
0,09/19/2022,Mon,BYE,,,,
0,09/20/2022,Tue,BYE,,,,
0,09/21/2022,Wed,BYE,,,,
0,09/22/2022,Thu,BYE,,,,
0,09/23/2022,Fri,BYE,,,,
0,09/24/2022,Sat,vs.,North Texas Mean Green,W,44,34
0,09/25/2022,Sun,BYE,,,,
0,09/26/2022,Mon,BYE,,,,
0,09/27/2022,Tue,BYE,,,,
0,09/28/2022,Wed,BYE,,,,
0,09/29/2022,Thu,BYE,,,,
0,09/30/2022,Fri,BYE,,,,
0,10/01/2022,Sat,vs.,Temple Owls,W,24,3
0,10/02/2022,Sun,BYE,,,,
0,10/03/2022,Mon,BYE,,,,
0,10/04/2022,Tue,BYE,,,,
0,10/05/2022,Wed,BYE,,,,
0,10/06/2022,Thu,BYE,,,,
0,10/07/2022,Fri,vs.,Houston Cougars,L,32,33
0,10/08/2022,Sat,BYE,,,,
0,10/09/2022,Sun,BYE,,,,
0,10/10/2022,Mon,BYE,,,,
0,10/11/2022,Tue,BYE,,,,
0,10/12/2022,Wed,BYE,,,,
0,10/13/2022,Thu,BYE,,,,
0,10/14/2022,Fri,BYE,,,,
0,10/15/2022,Sat,@,East Carolina Pirates,L,45,47
0,10/16/2022,Sun,BYE,,,,
0,10/17/2022,Mon,BYE,,,,
0,10/18/2022,Tue,BYE,,,,
0,10/19/2022,Wed,BYE,,,,
0,10/20/2022,Thu,BYE,,,,
0,10/21/2022,Fri,BYE,,,,
0,10/22/2022,Sat,@,Tulane Green Wave,L,28,38
0,10/23/2022,Sun,BYE,,,,
0,10/24/2022,Mon,BYE,,,,
0,10/25/2022,Tue,BYE,,,,
0,10/26/2022,Wed,BYE,,,,
0,10/27/2022,Thu,BYE,,,,
0,10/28/2022,Fri,BYE,,,,
0,10/29/2022,Sat,BYE,,,,
0,10/30/2022,Sun,BYE,,,,
0,10/31/2022,Mon,BYE,,,,
0,11/01/2022,Tue,BYE,,,,
0,11/02/2022,Wed,BYE,,,,
0,11/03/2022,Thu,BYE,,,,
0,11/04/2022,Fri,BYE,,,,
0,11/05/2022,Sat,vs.,UCF Knights,L,28,35
0,11/06/2022,Sun,BYE,,,,
0,11/07/2022,Mon,BYE,,,,
0,11/08/2022,Tue,BYE,,,,
0,11/09/2022,Wed,BYE,,,,
0,11/10/2022,Thu,vs.,Tulsa Golden Hurricane,W,26,10
0,11/11/2022,Fri,BYE,,,,
0,11/12/2022,Sat,BYE,,,,
0,11/13/2022,Sun,BYE,,,,
0,11/14/2022,Mon,BYE,,,,
0,11/15/2022,Tue,BYE,,,,
0,11/16/2022,Wed,BYE,,,,
0,11/17/2022,Thu,BYE,,,,
0,11/18/2022,Fri,BYE,,,,
0,11/19/2022,Sat,vs.,North Alabama Lions,W,59,0
0,11/20/2022,Sun,BYE,,,,
0,11/21/2022,Mon,BYE,,,,
0,11/22/2022,Tue,BYE,,,,
0,11/23/2022,Wed,BYE,,,,
0,11/24/2022,Thu,BYE,,,,
0,11/25/2022,Fri,BYE,,,,
0,11/26/2022,Sat,@,SMU Mustangs,L,31,34
0,11/27/2022,Sun,BYE,,,,
0,11/28/2022,Mon,BYE,,,,
0,11/29/2022,Tue,BYE,,,,
0,11/30/2022,Wed,BYE,,,,
0,12/01/2022,Thu,BYE,,,,
0,12/02/2022,Fri,BYE,,,,
0,12/03/2022,Sat,BYE,,,,
0,12/04/2022,Sun,BYE,,,,
0,12/05/2022,Mon,BYE,,,,
0,12/06/2022,Tue,BYE,,,,
0,12/07/2022,Wed,BYE,,,,
0,12/08/2022,Thu,BYE,,,,
0,12/09/2022,Fri,BYE,,,,
0,12/10/2022,Sat,BYE,,,,
0,12/11/2022,Sun,BYE,,,,
0,12/12/2022,Mon,BYE,,,,
0,12/13/2022,Tue,BYE,,,,
0,12/14/2022,Wed,BYE,,,,
0,12/15/2022,Thu,BYE,,,,
0,12/16/2022,Fri,BYE,,,,
0,12/17/2022,Sat,BYE,,,,
0,12/18/2022,Sun,BYE,,,,
0,12/19/2022,Mon,BYE,,,,
0,12/20/2022,Tue,BYE,,,,
0,12/21/2022,Wed,BYE,,,,
0,12/22/2022,Thu,BYE,,,,
0,12/23/2022,Fri,BYE,,,,
0,12/24/2022,Sat,BYE,,,,
0,12/25/2022,Sun,BYE,,,,
0,12/26/2022,Mon,BYE,,,,
0,12/27/2022,Tue,N,Utah State Aggies,W,38,10
0,12/28/2022,Wed,BYE,,,,
0,12/29/2022,Thu,BYE,,,,
0,12/30/2022,Fri,BYE,,,,
0,12/31/2022,Sat,BYE,,,,
0,01/01/2023,Sun,BYE,,,,
0,01/02/2023,Mon,BYE,,,,
0,01/03/2023,Tue,BYE,,,,
0,01/04/2023,Wed,BYE,,,,
0,01/05/2023,Thu,BYE,,,,
0,01/06/2023,Fri,BYE,,,,
0,01/07/2023,Sat,BYE,,,,
0,01/08/2023,Sun,BYE,,,,
0,01/09/2023,Mon,BYE,,,,
0,01/10/2023,Tue,BYE,,,,
,,,,,,
Sacramento State Hornets,Big Sky Conference
0,08/27/2022,Sat,BYE,,,,
0,08/28/2022,Sun,BYE,,,,
0,08/29/2022,Mon,BYE,,,,
0,08/30/2022,Tue,BYE,,,,
0,08/31/2022,Wed,BYE,,,,
0,09/01/2022,Thu,BYE,,,,
0,09/02/2022,Fri,BYE,,,,
0,09/03/2022,Sat,vs.,Utah Tech Trailblazers,W,56,33
0,09/04/2022,Sun,BYE,,,,
0,09/05/2022,Mon,BYE,,,,
0,09/06/2022,Tue,BYE,,,,
0,09/07/2022,Wed,BYE,,,,
0,09/08/2022,Thu,BYE,,,,
0,09/09/2022,Fri,BYE,,,,
0,09/10/2022,Sat,BYE,,,,
0,09/11/2022,Sun,BYE,,,,
0,09/12/2022,Mon,BYE,,,,
0,09/13/2022,Tue,BYE,,,,
0,09/14/2022,Wed,BYE,,,,
0,09/15/2022,Thu,BYE,,,,
0,09/16/2022,Fri,BYE,,,,
0,09/17/2022,Sat,@,Northern Iowa Panthers,W,37,21
0,09/18/2022,Sun,BYE,,,,
0,09/19/2022,Mon,BYE,,,,
0,09/20/2022,Tue,BYE,,,,
0,09/21/2022,Wed,BYE,,,,
0,09/22/2022,Thu,BYE,,,,
0,09/23/2022,Fri,BYE,,,,
0,09/24/2022,Sat,@,Colorado State Rams,W,41,10
0,09/25/2022,Sun,BYE,,,,
0,09/26/2022,Mon,BYE,,,,
0,09/27/2022,Tue,BYE,,,,
0,09/28/2022,Wed,BYE,,,,
0,09/29/2022,Thu,BYE,,,,
0,09/30/2022,Fri,BYE,,,,
0,10/01/2022,Sat,@,Cal Poly Mustangs,W,49,21
0,10/02/2022,Sun,BYE,,,,
0,10/03/2022,Mon,BYE,,,,
0,10/04/2022,Tue,BYE,,,,
0,10/05/2022,Wed,BYE,,,,
0,10/06/2022,Thu,BYE,,,,
0,10/07/2022,Fri,BYE,,,,
0,10/08/2022,Sat,vs.,Northern Colorado Bears,W,55,7
0,10/09/2022,Sun,BYE,,,,
0,10/10/2022,Mon,BYE,,,,
0,10/11/2022,Tue,BYE,,,,
0,10/12/2022,Wed,BYE,,,,
0,10/13/2022,Thu,BYE,,,,
0,10/14/2022,Fri,BYE,,,,
0,10/15/2022,Sat,@,Eastern Washington Eagles,W,52,28
0,10/16/2022,Sun,BYE,,,,
0,10/17/2022,Mon,BYE,,,,
0,10/18/2022,Tue,BYE,,,,
0,10/19/2022,Wed,BYE,,,,
0,10/20/2022,Thu,BYE,,,,
0,10/21/2022,Fri,BYE,,,,
0,10/22/2022,Sat,vs.,Montana Grizzlies,W,31,24
0,10/23/2022,Sun,BYE,,,,
0,10/24/2022,Mon,BYE,,,,
0,10/25/2022,Tue,BYE,,,,
0,10/26/2022,Wed,BYE,,,,
0,10/27/2022,Thu,BYE,,,,
0,10/28/2022,Fri,BYE,,,,
0,10/29/2022,Sat,vs.,Idaho Vandals,W,31,28
0,10/30/2022,Sun,BYE,,,,
0,10/31/2022,Mon,BYE,,,,
0,11/01/2022,Tue,BYE,,,,
0,11/02/2022,Wed,BYE,,,,
0,11/03/2022,Thu,BYE,,,,
0,11/04/2022,Fri,BYE,,,,
0,11/05/2022,Sat,@,Weber State Wildcats,W,33,30
0,11/06/2022,Sun,BYE,,,,
0,11/07/2022,Mon,BYE,,,,
0,11/08/2022,Tue,BYE,,,,
0,11/09/2022,Wed,BYE,,,,
0,11/10/2022,Thu,BYE,,,,
0,11/11/2022,Fri,@,Portland State Vikings,W,45,17
0,11/12/2022,Sat,BYE,,,,
0,11/13/2022,Sun,BYE,,,,
0,11/14/2022,Mon,BYE,,,,
0,11/15/2022,Tue,BYE,,,,
0,11/16/2022,Wed,BYE,,,,
0,11/17/2022,Thu,BYE,,,,
0,11/18/2022,Fri,BYE,,,,
0,11/19/2022,Sat,vs.,UC Davis Aggies,W,27,21
0,11/20/2022,Sun,BYE,,,,
0,11/21/2022,Mon,BYE,,,,
0,11/22/2022,Tue,BYE,,,,
0,11/23/2022,Wed,BYE,,,,
0,11/24/2022,Thu,BYE,,,,
0,11/25/2022,Fri,BYE,,,,
0,11/26/2022,Sat,BYE,,,,
0,11/27/2022,Sun,BYE,,,,
0,11/28/2022,Mon,BYE,,,,
0,11/29/2022,Tue,BYE,,,,
0,11/30/2022,Wed,BYE,,,,
0,12/01/2022,Thu,BYE,,,,
0,12/02/2022,Fri,BYE,,,,
0,12/03/2022,Sat,vs.,Richmond Spiders,W,38,31
0,12/04/2022,Sun,BYE,,,,
0,12/05/2022,Mon,BYE,,,,
0,12/06/2022,Tue,BYE,,,,
0,12/07/2022,Wed,BYE,,,,
0,12/08/2022,Thu,BYE,,,,
0,12/09/2022,Fri,vs.,Incarnate Word Cardinals,L,63,66
0,12/10/2022,Sat,BYE,,,,
0,12/11/2022,Sun,BYE,,,,
0,12/12/2022,Mon,BYE,,,,
0,12/13/2022,Tue,BYE,,,,
0,12/14/2022,Wed,BYE,,,,
0,12/15/2022,Thu,BYE,,,,
0,12/16/2022,Fri,BYE,,,,
0,12/17/2022,Sat,BYE,,,,
0,12/18/2022,Sun,BYE,,,,
0,12/19/2022,Mon,BYE,,,,
0,12/20/2022,Tue,BYE,,,,
0,12/21/2022,Wed,BYE,,,,
0,12/22/2022,Thu,BYE,,,,
0,12/23/2022,Fri,BYE,,,,
0,12/24/2022,Sat,BYE,,,,
0,12/25/2022,Sun,BYE,,,,
0,12/26/2022,Mon,BYE,,,,
0,12/27/2022,Tue,BYE,,,,
0,12/28/2022,Wed,BYE,,,,
0,12/29/2022,Thu,BYE,,,,
0,12/30/2022,Fri,BYE,,,,
0,12/31/2022,Sat,BYE,,,,
0,01/01/2023,Sun,BYE,,,,
0,01/02/2023,Mon,BYE,,,,
0,01/03/2023,Tue,BYE,,,,
0,01/04/2023,Wed,BYE,,,,
0,01/05/2023,Thu,BYE,,,,
0,01/06/2023,Fri,BYE,,,,
0,01/07/2023,Sat,BYE,,,,
0,01/08/2023,Sun,BYE,,,,
0,01/09/2023,Mon,BYE,,,,
0,01/10/2023,Tue,BYE,,,,
,,,,,,
Prairie View A&M Panthers,Southwestern Athletic Conference
0,08/27/2022,Sat,BYE,,,,
0,08/28/2022,Sun,BYE,,,,
0,08/29/2022,Mon,BYE,,,,
0,08/30/2022,Tue,BYE,,,,
0,08/31/2022,Wed,BYE,,,,
0,09/01/2022,Thu,BYE,,,,
0,09/02/2022,Fri,BYE,,,,
0,09/03/2022,Sat,vs.,Texas Southern Tigers,W,40,23
0,09/04/2022,Sun,BYE,,,,
0,09/05/2022,Mon,BYE,,,,
0,09/06/2022,Tue,BYE,,,,
0,09/07/2022,Wed,BYE,,,,
0,09/08/2022,Thu,BYE,,,,
0,09/09/2022,Fri,BYE,,,,
0,09/10/2022,Sat,@,Abilene Christian Wildcats,L,13,21
0,09/11/2022,Sun,BYE,,,,
0,09/12/2022,Mon,BYE,,,,
0,09/13/2022,Tue,BYE,,,,
0,09/14/2022,Wed,BYE,,,,
0,09/15/2022,Thu,BYE,,,,
0,09/16/2022,Fri,BYE,,,,
0,09/17/2022,Sat,vs.,Incarnate Word Cardinals,L,14,31
0,09/18/2022,Sun,BYE,,,,
0,09/19/2022,Mon,BYE,,,,
0,09/20/2022,Tue,BYE,,,,
0,09/21/2022,Wed,BYE,,,,
0,09/22/2022,Thu,BYE,,,,
0,09/23/2022,Fri,BYE,,,,
0,09/24/2022,Sat,@,Alabama State Hornets,W,25,15
0,09/25/2022,Sun,BYE,,,,
0,09/26/2022,Mon,BYE,,,,
0,09/27/2022,Tue,BYE,,,,
0,09/28/2022,Wed,BYE,,,,
0,09/29/2022,Thu,BYE,,,,
0,09/30/2022,Fri,BYE,,,,
0,10/01/2022,Sat,N,Grambling Tigers,W,34,14
0,10/02/2022,Sun,BYE,,,,
0,10/03/2022,Mon,BYE,,,,
0,10/04/2022,Tue,BYE,,,,
0,10/05/2022,Wed,BYE,,,,
0,10/06/2022,Thu,BYE,,,,
0,10/07/2022,Fri,BYE,,,,
0,10/08/2022,Sat,vs.,Southern Jaguars,L,13,45
0,10/09/2022,Sun,BYE,,,,
0,10/10/2022,Mon,BYE,,,,
0,10/11/2022,Tue,BYE,,,,
0,10/12/2022,Wed,BYE,,,,
0,10/13/2022,Thu,BYE,,,,
0,10/14/2022,Fri,BYE,,,,
0,10/15/2022,Sat,BYE,,,,
0,10/16/2022,Sun,BYE,,,,
0,10/17/2022,Mon,BYE,,,,
0,10/18/2022,Tue,BYE,,,,
0,10/19/2022,Wed,BYE,,,,
0,10/20/2022,Thu,BYE,,,,
0,10/21/2022,Fri,BYE,,,,
0,10/22/2022,Sat,@,Lamar Cardinals,W,54,21
0,10/23/2022,Sun,BYE,,,,
0,10/24/2022,Mon,BYE,,,,
0,10/25/2022,Tue,BYE,,,,
0,10/26/2022,Wed,BYE,,,,
0,10/27/2022,Thu,BYE,,,,
0,10/28/2022,Fri,BYE,,,,
0,10/29/2022,Sat,vs.,Bethune-Cookman Wildcats,W,58,48
0,10/30/2022,Sun,BYE,,,,
0,10/31/2022,Mon,BYE,,,,
0,11/01/2022,Tue,BYE,,,,
0,11/02/2022,Wed,BYE,,,,
0,11/03/2022,Thu,BYE,,,,
0,11/04/2022,Fri,vs.,Alcorn State Braves,L,16,23
0,11/05/2022,Sat,BYE,,,,
0,11/06/2022,Sun,BYE,,,,
0,11/07/2022,Mon,BYE,,,,
0,11/08/2022,Tue,BYE,,,,
0,11/09/2022,Wed,BYE,,,,
0,11/10/2022,Thu,BYE,,,,
0,11/11/2022,Fri,BYE,,,,
